,record_type,school_name,district_name,county_name,grade_12_enroll,grade_12_takers,grade_12_erw_bm_num,grade_12_erw_bm_pct,grade_12_maths_bm_num,grade_12_maths_bm_pct,grade_12_total_bm_num,grade_12_total_bm_pct
1583,S,Palomares Academy of Health Science,Pomona Unified,Los Angeles,53.0,37.0,13.0,35.14,4.0,10.81,4.0,10.81
1585,S,Mojave River Academy - Route 66,Oro Grande,San Bernardino,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,S,Waterford High,Waterford Unified,Stanislaus,163.0,45.0,25.0,55.56,10.0,22.22,8.0,17.78
1587,S,River City High,Washington Unified,Yolo,476.0,181.0,109.0,60.22,71.0,39.23,66.0,36.46
1588,S,Oakland International High,Oakland Unified,Alameda,105.0,24.0,2.0,8.33,7.0,29.17,1.0,4.17
1589,S,Pacific View Charter 2.0,Eureka City Schools,Humboldt,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,S,Calexico High,Calexico Unified,Imperial,761.0,194.0,137.0,70.62,104.0,53.61,91.0,46.91
1591,S,Animo Jackie Robinson High,Los Angeles Unified,Los Angeles,148.0,116.0,33.0,28.45,31.0,26.72,22.0,18.97
1592,S,Alliance Ouchi-O'Donovan 6-12 Complex,Los Angeles Unified,Los Angeles,130.0,126.0,54.0,42.86,23.0,18.25,22.0,17.46
1593,S,Arleta High,Los Angeles Unified,Los Angeles,311.0,147.0,46.0,31.29,27.0,18.37,21.0,14.29
1594,S,West Adams Preparatory High,Los Angeles Unified,Los Angeles,252.0,173.0,64.0,36.99,26.0,15.03,21.0,12.14
1596,S,James Logan High,New Haven Unified,Alameda,885.0,336.0,269.0,80.06,211.0,62.8,201.0,59.82
1597,S,MetWest High,Oakland Unified,Alameda,37.0,18.0,5.0,27.78,3.0,16.67,3.0,16.67
1598,S,Imperial High,Imperial Unified,Imperial,279.0,78.0,66.0,84.62,34.0,43.59,34.0,43.59
1599,S,San Dimas High,Bonita Unified,Los Angeles,324.0,134.0,108.0,80.6,68.0,50.75,64.0,47.76
1600,S,Discovery Charter Preparatory School #2,Los Angeles Unified,Los Angeles,60.0,42.0,12.0,28.57,4.0,9.52,4.0,9.52
1601,S,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles Unified,Los Angeles,105.0,85.0,20.0,23.53,6.0,7.06,5.0,5.88
1602,S,Alliance Leichtman-Levine Family Foundation Environmental Science High,Los Angeles Unified,Los Angeles,128.0,111.0,62.0,55.86,37.0,33.33,31.0,27.93
1603,S,Centennial High,Corona-Norco Unified,Riverside,786.0,339.0,266.0,78.47,192.0,56.64,182.0,53.69
1604,S,Folsom High,Folsom-Cordova Unified,Sacramento,552.0,209.0,194.0,92.82,167.0,79.9,164.0,78.47
1606,S,South Gate Senior High,Los Angeles Unified,Los Angeles,528.0,250.0,135.0,54.0,65.0,26.0,60.0,24.0
1607,S,Woodrow Wilson Senior High,Los Angeles Unified,Los Angeles,317.0,174.0,89.0,51.15,22.0,12.64,21.0,12.07
1608,S,Lynwood High,Lynwood Unified,Los Angeles,473.0,179.0,97.0,54.19,38.0,21.23,35.0,19.55
1612,S,Silver Oak High Public Montessori Charter,Hayward Unified,Alameda,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,S,Academy of the Redwoods,Fortuna Union High,Humboldt,47.0,22.0,17.0,77.27,16.0,72.73,15.0,68.18
1614,S,Magnolia Science Academy,Los Angeles County Office of Education,Los Angeles,69.0,36.0,27.0,75.0,13.0,36.11,12.0,33.33
1615,S,Gahr (Richard) High,ABC Unified,Los Angeles,418.0,207.0,154.0,74.4,111.0,53.62,105.0,50.72
1618,S,Alliance Collins Family College-Ready High,Los Angeles Unified,Los Angeles,141.0,138.0,71.0,51.45,29.0,21.01,29.0,21.01
1621,S,"Asawa (Ruth) SF Sch of the Arts, A Public School",San Francisco Unified,San Francisco,175.0,86.0,81.0,94.19,64.0,74.42,64.0,74.42
1622,S,Alameda High,Alameda Unified,Alameda,463.0,190.0,160.0,84.21,145.0,76.32,132.0,69.47
1623,S,Bakersfield High,Kern High,Kern,693.0,162.0,100.0,61.73,82.0,50.62,72.0,44.44
1624,S,Academies of Education and Empowerment at Carson High,Los Angeles Unified,Los Angeles,126.0,48.0,23.0,47.92,12.0,25.0,11.0,22.92
1625,S,Contreras Learning Center-School of Social Justice,Los Angeles Unified,Los Angeles,90.0,92.0,20.0,21.74,9.0,9.78,8.0,8.7
1626,S,California High,Whittier Union High,Los Angeles,670.0,280.0,186.0,66.43,116.0,41.43,104.0,37.14
1628,S,Yorba Linda High,Placentia-Yorba Linda Unified,Orange,448.0,214.0,190.0,88.79,172.0,80.37,167.0,78.04
1629,S,Esperanza High,Placentia-Yorba Linda Unified,Orange,355.0,124.0,105.0,84.68,98.0,79.03,96.0,77.42
1631,S,Bishop Union High,Bishop Unified,Inyo,133.0,53.0,41.0,77.36,29.0,54.72,27.0,50.94
1632,S,Village Academy High School at Indian Hill,Pomona Unified,Los Angeles,74.0,31.0,16.0,51.61,4.0,12.9,4.0,12.9
1635,S,West Campus,Sacramento City Unified,Sacramento,194.0,77.0,69.0,89.61,54.0,70.13,51.0,66.23
1636,S,Luther Burbank High,Sacramento City Unified,Sacramento,449.0,123.0,54.0,43.9,30.0,24.39,27.0,21.95
1637,S,ASA Charter,San Bernardino City Unified,San Bernardino,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,S,Aspire Benjamin Holt College Preparatory Academy,Lodi Unified,San Joaquin,94.0,74.0,63.0,85.14,44.0,59.46,44.0,59.46
1640,S,El Dorado High,El Dorado Union High,El Dorado,235.0,61.0,51.0,83.61,37.0,60.66,36.0,59.02
1641,S,Fairvalley High (Continuation),Covina-Valley Unified,Los Angeles,64.0,44.0,7.0,15.91,0.0,0.0,0.0,0.0
1642,S,Covina High,Covina-Valley Unified,Los Angeles,270.0,260.0,123.0,47.31,62.0,23.85,59.0,22.69
1643,S,Hilmar High,Hilmar Unified,Merced,154.0,46.0,29.0,63.04,16.0,34.78,16.0,34.78
1644,S,Marina High,Huntington Beach Union High,Orange,622.0,196.0,180.0,91.84,152.0,77.55,148.0,75.51
1645,S,Westminster High,Huntington Beach Union High,Orange,628.0,231.0,172.0,74.46,154.0,66.67,136.0,58.87
1647,S,Summit Public School: Tahoma,Santa Clara County Office of Education,Santa Clara,96.0,54.0,42.0,77.78,29.0,53.7,27.0,50.0
1650,S,Pacific Valley (K-12),Big Sur Unified,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,S,Excelsior Charter,San Bernardino County Office of Education,San Bernardino,279.0,77.0,56.0,72.73,24.0,31.17,22.0,28.57
1654,S,Da Vinci Communications,Wiseburn Unified,Los Angeles,94.0,37.0,17.0,45.95,5.0,13.51,5.0,13.51
1655,S,Chaffey High,Chaffey Joint Union High,San Bernardino,782.0,328.0,168.0,51.22,67.0,20.43,61.0,18.6
1656,S,Mueller Charter (Robert L.),Chula Vista Elementary,San Diego,86.0,38.0,25.0,65.79,11.0,28.95,10.0,26.32
1657,S,Ocean Shores High (Continuation),Oceanside Unified,San Diego,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,S,Culver City High,Culver City Unified,Los Angeles,526.0,222.0,186.0,83.78,120.0,54.05,118.0,53.15
1660,S,Yosemite High (Continuation),Merced Union High,Merced,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,S,Tahquitz High,Hemet Unified,Riverside,386.0,282.0,127.0,45.04,58.0,20.57,53.0,18.79
1662,S,Serra High,San Diego Unified,San Diego,369.0,151.0,120.0,79.47,90.0,59.6,86.0,56.95
1664,S,East Union High,Manteca Unified,San Joaquin,392.0,113.0,82.0,72.57,48.0,42.48,45.0,39.82
1666,S,Dublin High,Dublin Unified,Alameda,622.0,271.0,255.0,94.1,214.0,78.97,212.0,78.23
1667,S,Urban Corps of San Diego County Charter,Mono County Office of Education,Mono,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,S,Delta Charter Online No.2,New Jerusalem Elementary,San Joaquin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,S,California Connections Academy @ Ripon,Ripon Unified,San Joaquin,206.0,22.0,21.0,95.45,11.0,50.0,11.0,50.0
1671,S,Berkeley High,Berkeley Unified,Alameda,715.0,292.0,265.0,90.75,221.0,75.68,218.0,74.66
1672,S,Hanford West High,Hanford Joint Union High,Kings,301.0,66.0,45.0,68.18,25.0,37.88,24.0,36.36
1673,S,Granada Hills Charter High,Los Angeles Unified,Los Angeles,1120.0,531.0,475.0,89.45,390.0,73.45,377.0,71.0
1674,S,Alexander Hamilton Senior High,Los Angeles Unified,Los Angeles,585.0,323.0,217.0,67.18,119.0,36.84,116.0,35.91
1675,S,Los Angeles Senior High,Los Angeles Unified,Los Angeles,242.0,229.0,82.0,35.81,47.0,20.52,42.0,18.34
1676,S,PUC Community Charter Middle and PUC Community Charter Early College High,Los Angeles Unified,Los Angeles,89.0,62.0,27.0,43.55,16.0,25.81,15.0,24.19
1677,S,SIATech Academy South,Acton-Agua Dulce Unified,Los Angeles,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,S,American Canyon High,Napa Valley Unified,Napa,412.0,148.0,125.0,84.46,78.0,52.7,77.0,52.03
1679,S,Vintage High,Napa Valley Unified,Napa,396.0,155.0,108.0,69.68,74.0,47.74,70.0,45.16
1680,S,Saint Helena High,Saint Helena Unified,Napa,121.0,47.0,41.0,87.23,28.0,59.57,28.0,59.57
1682,S,Tustin High,Tustin Unified,Orange,577.0,283.0,199.0,70.32,128.0,45.23,121.0,42.76
1683,S,Sweetwater High,Sweetwater Union High,San Diego,732.0,177.0,125.0,70.62,86.0,48.59,83.0,46.89
1684,S,Sylmar Biotech Health Academy,Los Angeles Unified,Los Angeles,57.0,30.0,8.0,26.67,3.0,10.0,2.0,6.67
1685,S,Pinnacle Academy Charter - Independent Study,South Monterey County Joint Union High,Monterey,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,S,Hector G. Godinez,Santa Ana Unified,Orange,627.0,582.0,258.0,44.33,219.0,37.63,179.0,30.76
1687,S,Century High,Santa Ana Unified,Orange,417.0,368.0,95.0,25.82,53.0,14.4,42.0,11.41
1688,S,Futures High,Twin Rivers Unified,Sacramento,71.0,15.0,13.0,86.67,4.0,26.67,4.0,26.67
1690,S,Christopher High,Gilroy Unified,Santa Clara,397.0,154.0,115.0,74.68,80.0,51.95,75.0,48.7
1691,S,Woodlake High,Woodlake Unified,Tulare,151.0,22.0,15.0,68.18,6.0,27.27,6.0,27.27
1693,S,Magnolia Science Academy 3,Los Angeles County Office of Education,Los Angeles,50.0,32.0,20.0,62.5,12.0,37.5,11.0,34.38
1694,S,Valley High,Elk Grove Unified,Sacramento,369.0,184.0,92.0,50.0,50.0,27.17,43.0,23.37
1695,S,Valley High (Continuation),Escondido Union High,San Diego,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,S,Valhalla High,Grossmont Union High,San Diego,565.0,148.0,128.0,86.49,90.0,60.81,88.0,59.46
1698,S,Grossmont High,Grossmont Union High,San Diego,539.0,141.0,111.0,78.72,84.0,59.57,83.0,58.87
1701,S,Elise P. Buckingham Charter Magnet High,Vacaville Unified,Solano,121.0,38.0,35.0,92.11,23.0,60.53,22.0,57.89
1703,S,Piedmont Hills High,East Side Union High,Santa Clara,480.0,238.0,206.0,86.55,187.0,78.57,178.0,74.79
1704,S,Sierra Vista Charter High,Tulare Joint Union High,Tulare,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,S,Elsie Allen High,Santa Rosa High,Sonoma,225.0,40.0,20.0,50.0,5.0,12.5,5.0,12.5
1707,S,Life Learning Academy Charter,San Francisco Unified,San Francisco,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,S,Milpitas High,Milpitas Unified,Santa Clara,762.0,335.0,297.0,88.66,259.0,77.31,249.0,74.33
1710,S,Sutter Peak Charter Academy,Nuestro Elementary,Sutter,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,S,Shasta County Independent Study Charter,Shasta County Office of Education,Shasta,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,S,Liberty Ranch High,Galt Joint Union High,Sacramento,315.0,140.0,108.0,77.14,76.0,54.29,73.0,52.14
1715,S,Galt High,Galt Joint Union High,Sacramento,215.0,74.0,45.0,60.81,30.0,40.54,26.0,35.14
1716,S,Citrus Valley High,Redlands Unified,San Bernardino,490.0,306.0,211.0,68.95,158.0,51.63,143.0,46.73
1717,S,Rialto High,Rialto Unified,San Bernardino,611.0,170.0,118.0,69.41,74.0,43.53,72.0,42.35
1718,S,Learning Choice Academy,San Diego Unified,San Diego,54.0,15.0,14.0,93.33,6.0,40.0,6.0,40.0
1719,S,Valley Oak Continuation High,Live Oak Unified,Sutter,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,S,Live Oak High,Live Oak Unified,Sutter,129.0,36.0,24.0,66.67,12.0,33.33,11.0,30.56
1721,S,Marysville High,Marysville Joint Unified,Yuba,173.0,50.0,40.0,80.0,27.0,54.0,26.0,52.0
1722,S,Castro Valley High,Castro Valley Unified,Alameda,644.0,311.0,279.0,89.71,243.0,78.14,234.0,75.24
1723,S,Contra Costa School of Performing Arts,Contra Costa County Office of Education,Contra Costa,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,S,California Academy of Sports Science Fresno,Raisin City Elementary,Fresno,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,S,Susan Miller Dorsey Senior High,Los Angeles Unified,Los Angeles,230.0,93.0,22.0,23.66,5.0,5.38,4.0,4.3
1727,S,Boyle Heights Continuation,Los Angeles Unified,Los Angeles,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,S,James A. Garfield Senior High,Los Angeles Unified,Los Angeles,581.0,318.0,151.0,47.48,111.0,34.91,91.0,28.62
1730,S,Brawley Union High,Brawley Union High,Imperial,373.0,131.0,86.0,65.65,38.0,29.01,37.0,28.24
1731,S,East Valley Senior High,Los Angeles Unified,Los Angeles,141.0,82.0,20.0,24.39,8.0,9.76,7.0,8.54
1732,S,San Rafael High,San Rafael City High,Marin,296.0,119.0,93.0,78.15,76.0,63.87,71.0,59.66
1733,S,Sir Francis Drake High,Tamalpais Union High,Marin,308.0,102.0,100.0,98.04,80.0,78.43,80.0,78.43
1736,S,California Academy of Mathematics and Science,Long Beach Unified,Los Angeles,164.0,143.0,139.0,97.2,138.0,96.5,136.0,95.1
1737,S,Cabrillo High,Long Beach Unified,Los Angeles,531.0,448.0,153.0,34.15,61.0,13.62,52.0,11.61
1738,S,WESM Health/Sports Medicine,Los Angeles Unified,Los Angeles,182.0,106.0,63.0,59.43,32.0,30.19,29.0,27.36
1740,S,Portola High,Irvine Unified,Orange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,S,Vista Murrieta High,Murrieta Valley Unified,Riverside,884.0,382.0,308.0,80.63,210.0,54.97,197.0,51.57
1742,S,Colton High,Colton Joint Unified,San Bernardino,445.0,86.0,48.0,55.81,28.0,32.56,24.0,27.91
1744,S,Leadership Public Schools: Richmond,West Contra Costa Unified,Contra Costa,149.0,100.0,46.0,46.0,29.0,29.0,23.0,23.0
1745,S,Da Vinci RISE High,Los Angeles County Office of Education,Los Angeles,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,S,Whitney (Gretchen) High,ABC Unified,Los Angeles,165.0,80.0,80.0,100.0,79.0,98.75,79.0,98.75
1748,S,Aggeler Community Day,Los Angeles Unified,Los Angeles,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,S,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,Los Angeles Unified,Los Angeles,118.0,97.0,86.0,88.66,63.0,64.95,62.0,63.92
1750,S,Camino Nuevo Charter High,Los Angeles Unified,Los Angeles,86.0,70.0,23.0,32.86,4.0,5.71,3.0,4.29
1752,S,Western High,Anaheim Union High,Orange,498.0,97.0,56.0,57.73,34.0,35.05,30.0,30.93
1753,S,Chico High,Chico Unified,Butte,475.0,135.0,116.0,85.93,94.0,69.63,89.0,65.93
1754,S,School of Unlimited Learning,Fresno Unified,Fresno,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,S,Valencia High,Placentia-Yorba Linda Unified,Orange,663.0,217.0,169.0,77.88,157.0,72.35,143.0,65.9
1756,S,Moreno Valley Online Academy,Moreno Valley Unified,Riverside,76.0,18.0,9.0,50.0,0.0,0.0,0.0,0.0
1757,S,Moreno Valley High,Moreno Valley Unified,Riverside,540.0,472.0,158.0,33.47,60.0,12.71,55.0,11.65
1758,S,Inderkum High,Natomas Unified,Sacramento,471.0,221.0,159.0,71.95,86.0,38.91,81.0,36.65
1759,S,Options for Youth-Victorville Charter,Victor Valley Union High,San Bernardino,121.0,25.0,9.0,36.0,1.0,4.0,1.0,4.0
1760,S,Valley International Preparatory High,Los Angeles Unified,Los Angeles,71.0,38.0,33.0,86.84,18.0,47.37,18.0,47.37
1762,S,Pacific Grove High,Pacific Grove Unified,Monterey,138.0,62.0,53.0,85.48,52.0,83.87,48.0,77.42
1763,S,Salinas High,Salinas Union High,Monterey,646.0,212.0,151.0,71.23,88.0,41.51,83.0,39.15
1764,S,Scholar Plus Online Learning,Perris Union High,Riverside,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,S,Upland High,Upland Unified,San Bernardino,764.0,296.0,229.0,77.36,146.0,49.32,142.0,47.97
1766,S,Tracy High,Tracy Joint Unified,San Joaquin,455.0,147.0,124.0,84.35,85.0,57.82,79.0,53.74
1767,S,El Modena High,Orange Unified,Orange,526.0,492.0,255.0,51.83,164.0,33.33,150.0,30.49
1768,S,Santa Rosa Academy,Menifee Union Elementary,Riverside,113.0,52.0,47.0,90.38,28.0,53.85,28.0,53.85
1769,S,Delta Keys Charter #2,New Jerusalem Elementary,San Joaquin,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,S,Sonia Sotomayor Arts and Sciences Academies,Los Angeles Unified,Los Angeles,108.0,84.0,28.0,33.33,11.0,13.1,9.0,10.71
1772,S,North High,Torrance Unified,Los Angeles,448.0,169.0,139.0,82.25,108.0,63.91,106.0,62.72
1773,S,West High,Torrance Unified,Los Angeles,495.0,182.0,164.0,90.11,145.0,79.67,142.0,78.02
1774,S,Helen Hunt Jackson College Prep High,Hemet Unified,Riverside,102.0,42.0,18.0,42.86,4.0,9.52,4.0,9.52
1775,S,Meraki High,San Juan Unified,Sacramento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,S,Mira Mesa High,San Diego Unified,San Diego,620.0,254.0,204.0,80.31,169.0,66.54,158.0,62.2
1777,S,Lathrop High,Manteca Unified,San Joaquin,321.0,124.0,87.0,70.16,37.0,29.84,34.0,27.42
1778,S,Crossroads Alternative Education Center,Los Banos Unified,Merced,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,S,Health Sciences High,San Diego Unified,San Diego,141.0,58.0,32.0,55.17,12.0,20.69,10.0,17.24
1781,S,University Preparatory Value High,Los Angeles Unified,Los Angeles,113.0,97.0,34.0,35.05,15.0,15.46,14.0,14.43
1783,S,Fremont High,Fremont Union High,Santa Clara,508.0,156.0,127.0,81.41,111.0,71.15,106.0,67.95
1784,S,Homestead High,Fremont Union High,Santa Clara,605.0,179.0,167.0,93.3,162.0,90.5,158.0,88.27
1785,S,Pivot Charter School - North Bay,Oak Grove Union Elementary,Sonoma,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,S,College Park High,Mt. Diablo Unified,Contra Costa,443.0,162.0,151.0,93.21,129.0,79.63,127.0,78.4
1787,S,Caruthers High,Caruthers Unified,Fresno,145.0,57.0,29.0,50.88,12.0,21.05,12.0,21.05
1788,S,Applied Technology Center,Montebello Unified,Los Angeles,123.0,77.0,47.0,61.04,15.0,19.48,15.0,19.48
1789,S,Schurr High,Montebello Unified,Los Angeles,619.0,214.0,144.0,67.29,91.0,42.52,84.0,39.25
1790,S,EPIC Charter (Excellence Performance Innovation Citizenship),Orange County Department of Education,Orange,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,S,Ontario High,Chaffey Joint Union High,San Bernardino,588.0,205.0,116.0,56.59,64.0,31.22,59.0,28.78
1793,S,Oceanside High,Oceanside Unified,San Diego,530.0,132.0,90.0,68.18,61.0,46.21,55.0,41.67
1795,S,W.E.B. DuBois Public Charter,Washington Unified,Fresno,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,S,Orland High,Orland Joint Unified,Glenn,166.0,32.0,28.0,87.5,14.0,43.75,14.0,43.75
1797,S,Los Angeles International Charter High,Los Angeles County Office of Education,Los Angeles,51.0,32.0,13.0,40.63,1.0,3.13,1.0,3.13
1799,S,Antelope High,Roseville Joint Union High,Placer,442.0,193.0,151.0,78.24,103.0,53.37,96.0,49.74
1800,S,Laguna Creek High,Elk Grove Unified,Sacramento,451.0,175.0,139.0,79.43,110.0,62.86,101.0,57.71
1801,S,Empire Springs Charter,Helendale Elementary,San Bernardino,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,S,West Hills High,Grossmont Union High,San Diego,421.0,132.0,112.0,84.85,93.0,70.45,90.0,68.18
1803,S,Aptos High,Pajaro Valley Unified,Santa Cruz,335.0,121.0,109.0,90.08,84.0,69.42,82.0,67.77
1804,S,Las Flores Home Education Independent Study Academy,Bellflower Unified,Los Angeles,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,S,Simon Rodia Continuation,Los Angeles Unified,Los Angeles,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,S,Southwest Senior High,Sweetwater Union High,San Diego,482.0,160.0,73.0,45.63,40.0,25.0,33.0,20.63
1811,S,Castle Park Senior High,Sweetwater Union High,San Diego,447.0,112.0,75.0,66.96,40.0,35.71,37.0,33.04
1813,S,Valley Oaks High (Alternative),Petaluma Joint Union High,Sonoma,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,S,Exeter Union High,Exeter Unified,Tulare,187.0,50.0,34.0,68.0,17.0,34.0,15.0,30.0
1815,S,Calero High,East Side Union High,Santa Clara,257.0,24.0,6.0,25.0,1.0,4.17,1.0,4.17
1816,S,Latino College Preparatory Academy,East Side Union High,Santa Clara,93.0,54.0,19.0,35.19,12.0,22.22,10.0,18.52
1817,S,Visalia Technical Early College,Visalia Unified,Tulare,70.0,21.0,15.0,71.43,7.0,33.33,7.0,33.33
1818,S,Foothill High,Tustin Unified,Orange,542.0,219.0,192.0,87.67,151.0,68.95,147.0,67.12
1819,S,Adolfo Camarillo High,Oxnard Union High,Ventura,507.0,352.0,242.0,68.75,201.0,57.1,184.0,52.27
1821,S,Audeo Charter School III,Escondido Union High,San Diego,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,S,San Pasqual High,Escondido Union High,San Diego,518.0,192.0,150.0,78.13,99.0,51.56,95.0,49.48
1823,S,Bonsall High,Bonsall Unified,San Diego,66.0,36.0,26.0,72.22,13.0,36.11,13.0,36.11
1826,S,Palmdale High,Antelope Valley Union High,Los Angeles,621.0,108.0,50.0,46.3,17.0,15.74,17.0,15.74
1830,S,Whitney High,Rocklin Unified,Placer,458.0,176.0,159.0,90.34,135.0,76.7,133.0,75.57
1832,S,Woodside High,Sequoia Union High,San Mateo,441.0,151.0,122.0,80.79,90.0,59.6,88.0,58.28
1833,S,El Camino High,South San Francisco Unified,San Mateo,315.0,150.0,125.0,83.33,104.0,69.33,100.0,66.67
1834,S,Thousand Oaks High,Conejo Valley Unified,Ventura,528.0,169.0,160.0,94.67,128.0,75.74,127.0,75.15
1836,S,Sunny Hills High,Fullerton Joint Union High,Orange,563.0,247.0,223.0,90.28,186.0,75.3,183.0,74.09
1837,S,Los Amigos High,Garden Grove Unified,Orange,416.0,179.0,106.0,59.22,57.0,31.84,54.0,30.17
1838,S,Rancho Alamitos High,Garden Grove Unified,Orange,424.0,173.0,126.0,72.83,82.0,47.4,77.0,44.51
1841,S,Delta High,River Delta Joint Unified,Sacramento,50.0,20.0,10.0,50.0,3.0,15.0,3.0,15.0
1843,S,Mojave River Academy - Marble City,Oro Grande,San Bernardino,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,S,Kearny College Connections,San Diego Unified,San Diego,100.0,38.0,26.0,68.42,16.0,42.11,12.0,31.58
1847,S,Acalanes High,Acalanes Union High,Contra Costa,353.0,122.0,119.0,97.54,109.0,89.34,109.0,89.34
1848,S,Dozier-Libbey Medical High,Antioch Unified,Contra Costa,143.0,56.0,41.0,73.21,25.0,44.64,25.0,44.64
1849,S,Selma Independent,Selma Unified,Fresno,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,S,NOVA Academy - Coachella,Coachella Valley Unified,Riverside,38.0,20.0,9.0,45.0,6.0,30.0,6.0,30.0
1852,S,Etiwanda High,Chaffey Joint Union High,San Bernardino,851.0,399.0,323.0,80.95,216.0,54.14,205.0,51.38
1855,S,Temple City High,Temple City Unified,Los Angeles,492.0,235.0,219.0,93.19,195.0,82.98,186.0,79.15
1856,S,Edison High,Huntington Beach Union High,Orange,669.0,179.0,162.0,90.5,138.0,77.09,134.0,74.86
1857,S,Shadow Hills High,Desert Sands Unified,Riverside,528.0,185.0,127.0,68.65,45.0,24.32,42.0,22.7
1858,S,Shafter High,Kern High,Kern,372.0,85.0,44.0,51.76,28.0,32.94,26.0,30.59
1859,S,El Monte High,El Monte Union High,Los Angeles,397.0,122.0,66.0,54.1,53.0,43.44,42.0,34.43
1860,S,Frontier High (Continuation),Whittier Union High,Los Angeles,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,S,Pioneer High,Whittier Union High,Los Angeles,315.0,121.0,69.0,57.02,50.0,41.32,46.0,38.02
1862,S,Carmel High,Carmel Unified,Monterey,207.0,59.0,55.0,93.22,46.0,77.97,46.0,77.97
1863,S,March Mountain High,Moreno Valley Unified,Riverside,216.0,78.0,1.0,1.28,0.0,0.0,0.0,0.0
1866,S,Soledad High,Soledad Unified,Monterey,374.0,141.0,60.0,42.55,26.0,18.44,24.0,17.02
